ID,Population,Service Area,Unlinked Passenger Miles,Passenger Trips,Total Federal Funding,Total State Funding,Total Local Funding,Name,State,FTA Region,Primary UZA Name,Primary UZA Code,Agency Type,Operating,Other Fund Amt,Program Description,Program Type,5309 - Capital Program Amt,Program Description,Program Type,5307 - UAF Amt,Program Description,Program Type,Other FTA Funds Amt,Program Description,Program Type,Usdot Grant Amt,Program Description,Program Type,5303 - FTA Metro Planning Amt,Program Description,Program Type,5308 - FTA Cleans Fuels Amt,Program Description,Program Type,5310 - FTA Capital Invest Amt,Program Description,Program Type,5310 - FTA Operating Assit Amt,Program Description,Program Type,5310 - FTA Capital Oper Amt,Program Description,Program Type,Other FTA Amount,Program Description,Program Type,5316 - FTA Job Access Rev Com,Program Description,Program Type,5311 - FTA Capital Invest Amt,Program Description,Program Type,5311 - FTA Operating Assit Amt,Program Description,Program Type,5311 - FTA Capital Oper Amt,Program Description,Program Type,5317 - FTA Capital Invest Amt,Program Description,Program Type,5317 - FTA Operating Assit Amt,Program Description,Program Type,5317 - FTA Capital Oper Amt,Program Description,Program Type,5320 - FTA Park Transit Amt,Program Description,Program Type,5309 - ARRA Guideway Amt,Program Description,Program Type,5309 - ARRA Capital Amt,Program Description,Program Type,5307 - ARRA UAP Amt,Program Description,Program Type,5307 - ARRA Capital Amt,Program Description,Program Type,5311 - ARRA Other UAP Amt,Program Description,Program Type,5311 - ARRA Other Capital Amt,Program Description,Program Type,ARRA Tigger Amt,Program Description,Program Type,ARRA Tiggger Multimod Discre Fund,Program Description,Program Type,Spent on Intercity - ARRA 5311 grants for operating expenses and,Program Description,Program Type,Spent on Operating - ARRA Other than Urbanized Area Formula fund,Program Description,Program Type,Spent on Operating - ARRA Tribal Transit funds (§5311),Program Description,Program Type,Spent on Operating - FTA Special Needs of Elderly Individuals an,Program Description,Program Type,Spent on Operating - FTA Capital Program funds (§5309),Program Description,Program Type,Spent on Operating - FTA New Freedom Program funds (§5317),Program Description,Program Type,Spent on Operating - FTA Job Access and Reverse Commute Formula,Program Description,Program Type,Spent on Operating - FTA Other than Urbanized Area Formula funds,Program Description,Program Type,Spent on Operating - FTA Alternative Transportation in Parks and,Program Description,Program Type,Spent on Operating - FTA Tribal Transit funds (§5311),Program Description,Program Type,Spent on Intercity - 5311 grants for operating expenses and prov,Program Description,Program Type,Spent on Operating - Other Federal funds,Program Description,Program Type,Spent on Operating - Other FTA funds,Program Description,Program Type,Capital,Other Fund Amt,Program Description,Program Type,5309 - Capital Program Amt,Program Description,Program Type,5307 - UAF Amt,Program Description,Program Type,Other FTA Funds Amt,Program Description,Program Type,Usdot Grant Amt,Program Description,Program Type,5303 - FTA Metro Planning Amt,Program Description,Program Type,5308 - FTA Cleans Fuels Amt,Program Description,Program Type,5310 - FTA Capital Invest Amt,Program Description,Program Type,5310 - FTA Operating Assit Amt,Program Description,Program Type,5310 - FTA Capital Oper Amt,Program Description,Program Type,Other FTA Amount,Program Description,Program Type,5316 - FTA Job Access Rev Com,Program Description,Program Type,5311 - FTA Capital Invest Amt,Program Description,Program Type,5311 - FTA Operating Assit Amt,Program Description,Program Type,5311 - FTA Capital Oper Amt,Program Description,Program Type,5317 - FTA Capital Invest Amt,Program Description,Program Type,5317 - FTA Operating Assit Amt,Program Description,Program Type,5317 - FTA Capital Oper Amt,Program Description,Program Type,5320 - FTA Park Transit Amt,Program Description,Program Type,5309 - ARRA Guideway Amt,Program Description,Program Type,5309 - ARRA Capital Amt,Program Description,Program Type,5307 - ARRA UAP Amt,Program Description,Program Type,5307 - ARRA Capital Amt,Program Description,Program Type,5311 - ARRA Other UAP Amt,Program Description,Program Type,5311 - ARRA Other Capital Amt,Program Description,Program Type,ARRA Tigger Amt,Program Description,Program Type,ARRA Tiggger Multimod Discre Fund,Program Description,Program Type,Spent on Intercity - ARRA 5311 grants for planning and capital e,Program Description,Program Type,Spent on Capital - ARRA Other than Urbanized Area Formula funds,Program Description,Program Type,Spent on Capital - ARRA TIGGER (Greenhouse Gas and Energy Reduct,Program Description,Program Type,Spent on Capital - ARRA Tribal Transit funds (§5311),Program Description,Program Type,Spent on Capital - FTA Special Needs of Elderly Individuals and,Program Description,Program Type,Spent on Capital - FTA Capital Program funds (§5309),Program Description,Program Type,Spent on Capital - FTA New Freedom Program funds (§5317),Program Description,Program Type,Spent on Capital - FTA Job Access and Reverse Commute Formula Pr,Program Description,Program Type,Spent on Capital - FTA Other than Urbanized Area Formula funds (,Program Description,Program Type,Spent on Capital - FTA Alternative Transportation in Parks and P,Program Description,Program Type,Spent on Capital - FTA Tribal Transit funds (§5311),Program Description,Program Type,Spent on Intercity - 5311 grants for planning and capital expens,Program Description,Program Type,Spent on Capital - Other Federal funds,Program Description,Program Type,Spent on Capital - Other FTA funds,Program Description,Program Type
8R04-012,,,,,,,,Rural Office of Community Services,SD,5,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570555,,ARRA Funds,172665,,ARRA Funds,2356,,ARRA Funds,81971,,Formula-Based,144884,,Formula-Based,287224,,Formula-Based,912696,,Formula-Based,3375650,,Formula-Based,0,,Other Discretionary Grants,895913,,Formula-Based,306897,,Formula-Based,3500760,,Other Discretionary Grants,89345,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479472,,ARRA Funds,5132557,,ARRA Funds,1185188,,ARRA Funds,1202099,,ARRA Funds,503686,,Formula-Based,6254099,,Formula-Based,4430,,Formula-Based,365707,,Formula-Based,1641545,,Formula-Based,2269164,,Other Discretionary Grants,51821,,Formula-Based,341260,,Formula-Based,1731828,,Other Discretionary Grants,254684,,Other Discretionary Grants
8R04-014,,,,,,,,Sanborn County - Sanborn County Transit,SD,9,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386489,,ARRA Funds,162073,,ARRA Funds,5349,,ARRA Funds,2484882,,Formula-Based,191966,,Formula-Based,271873,,Formula-Based,826321,,Formula-Based,3821712,,Formula-Based,0,,Other Discretionary Grants,957285,,Formula-Based,1960307,,Formula-Based,4235240,,Other Discretionary Grants,221406,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465158,,ARRA Funds,7165183,,ARRA Funds,1198840,,ARRA Funds,188906,,ARRA Funds,342037,,Formula-Based,7316602,,Formula-Based,9049,,Formula-Based,401294,,Formula-Based,2930413,,Formula-Based,1031810,,Other Discretionary Grants,99309,,Formula-Based,13425,,Formula-Based,3381858,,Other Discretionary Grants,229950,,Other Discretionary Grants
8R04-015,,,,,,,,Siouxland Regional Transit System,IA,2,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316297,,ARRA Funds,76936,,ARRA Funds,19389,,ARRA Funds,2282060,,Formula-Based,48698,,Formula-Based,100327,,Formula-Based,193675,,Formula-Based,5887933,,Formula-Based,0,,Other Discretionary Grants,782507,,Formula-Based,107185,,Formula-Based,3050308,,Other Discretionary Grants,260021,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62945,,ARRA Funds,6613899,,ARRA Funds,1325407,,ARRA Funds,934517,,ARRA Funds,332868,,Formula-Based,1235106,,Formula-Based,21567,,Formula-Based,396700,,Formula-Based,3622821,,Formula-Based,2577211,,Other Discretionary Grants,163820,,Formula-Based,124141,,Formula-Based,1435739,,Other Discretionary Grants,21980,,Other Discretionary Grants
8R04-016,,,,,,,,Spink County Public Transit,SD,10,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623965,,ARRA Funds,905488,,ARRA Funds,56928,,ARRA Funds,1982637,,Formula-Based,10969,,Formula-Based,235947,,Formula-Based,369047,,Formula-Based,4935166,,Formula-Based,0,,Other Discretionary Grants,628381,,Formula-Based,496699,,Formula-Based,532852,,Other Discretionary Grants,255606,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559791,,ARRA Funds,3590432,,ARRA Funds,272226,,ARRA Funds,1251851,,ARRA Funds,143729,,Formula-Based,7219328,,Formula-Based,9714,,Formula-Based,162636,,Formula-Based,203624,,Formula-Based,1750192,,Other Discretionary Grants,152870,,Formula-Based,1238139,,Formula-Based,578156,,Other Discretionary Grants,149453,,Other Discretionary Grants
8R04-018,,,,,,,,"SESDAC, Inc dba Vermillion Public Transit",SD,6,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523388,,ARRA Funds,64888,,ARRA Funds,25087,,ARRA Funds,1367909,,Formula-Based,157827,,Formula-Based,187808,,Formula-Based,843906,,Formula-Based,5405806,,Formula-Based,0,,Other Discretionary Grants,722429,,Formula-Based,498866,,Formula-Based,974368,,Other Discretionary Grants,30110,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320768,,ARRA Funds,11203254,,ARRA Funds,1812350,,ARRA Funds,575945,,ARRA Funds,474079,,Formula-Based,959182,,Formula-Based,2997,,Formula-Based,305907,,Formula-Based,2156516,,Formula-Based,2975986,,Other Discretionary Grants,120142,,Formula-Based,570458,,Formula-Based,2794069,,Other Discretionary Grants,126688,,Other Discretionary Grants
8R04-019,,,,,,,,Watertown Area Transit,SD,5,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509603,,ARRA Funds,40783,,ARRA Funds,49283,,ARRA Funds,1368149,,Formula-Based,33696,,Formula-Based,210675,,Formula-Based,547309,,Formula-Based,1008071,,Formula-Based,0,,Other Discretionary Grants,391029,,Formula-Based,1274580,,Formula-Based,1384741,,Other Discretionary Grants,69925,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765886,,ARRA Funds,4734550,,ARRA Funds,1769909,,ARRA Funds,1138345,,ARRA Funds,175872,,Formula-Based,5061491,,Formula-Based,21765,,Formula-Based,110816,,Formula-Based,1426489,,Formula-Based,4146207,,Other Discretionary Grants,10761,,Formula-Based,1098144,,Formula-Based,3478085,,Other Discretionary Grants,9985,,Other Discretionary Grants
8R04-020,,,,,,,,"West River Transit Authority, Inc.",SD,9,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248960,,ARRA Funds,30894,,ARRA Funds,2021,,ARRA Funds,2363067,,Formula-Based,101912,,Formula-Based,228707,,Formula-Based,850742,,Formula-Based,952790,,Formula-Based,0,,Other Discretionary Grants,82315,,Formula-Based,1518611,,Formula-Based,1987327,,Other Discretionary Grants,70948,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257406,,ARRA Funds,7456079,,ARRA Funds,1356422,,ARRA Funds,49167,,ARRA Funds,178765,,Formula-Based,2299334,,Formula-Based,15946,,Formula-Based,405127,,Formula-Based,986267,,Formula-Based,2234308,,Other Discretionary Grants,1010,,Formula-Based,1203315,,Formula-Based,1041943,,Other Discretionary Grants,293440,,Other Discretionary Grants
8R04-021,,,,,,,,"Yankton Transit, Inc.",SD,2,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539026,,ARRA Funds,539952,,ARRA Funds,52838,,ARRA Funds,155659,,Formula-Based,18809,,Formula-Based,87283,,Formula-Based,138659,,Formula-Based,1284525,,Formula-Based,0,,Other Discretionary Grants,766549,,Formula-Based,431005,,Formula-Based,913065,,Other Discretionary Grants,36613,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100726,,ARRA Funds,8561994,,ARRA Funds,414578,,ARRA Funds,600227,,ARRA Funds,447917,,Formula-Based,4648332,,Formula-Based,10598,,Formula-Based,43329,,Formula-Based,1727848,,Formula-Based,2491370,,Other Discretionary Grants,151039,,Formula-Based,117622,,Formula-Based,3020836,,Other Discretionary Grants,33167,,Other Discretionary Grants
8R04-025,,,,,,,,"Groton Community Transit, Inc.",SD,8,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517715,,ARRA Funds,176132,,ARRA Funds,28530,,ARRA Funds,1796886,,Formula-Based,192098,,Formula-Based,219704,,Formula-Based,597943,,Formula-Based,3746756,,Formula-Based,0,,Other Discretionary Grants,418392,,Formula-Based,881839,,Formula-Based,3885059,,Other Discretionary Grants,58647,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588863,,ARRA Funds,10469023,,ARRA Funds,1674564,,ARRA Funds,1659997,,ARRA Funds,104900,,Formula-Based,6475759,,Formula-Based,16159,,Formula-Based,259800,,Formula-Based,797800,,Formula-Based,2112026,,Other Discretionary Grants,119135,,Formula-Based,1134837,,Formula-Based,2877912,,Other Discretionary Grants,6000,,Other Discretionary Grants
8R04-026,,,,,,,,Standing Rock Public Transportation,ND,6,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535399,,ARRA Funds,298715,,ARRA Funds,47725,,ARRA Funds,926168,,Formula-Based,166015,,Formula-Based,200175,,Formula-Based,47646,,Formula-Based,3662245,,Formula-Based,0,,Other Discretionary Grants,391961,,Formula-Based,753707,,Formula-Based,1546868,,Other Discretionary Grants,190595,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569278,,ARRA Funds,10890468,,ARRA Funds,1222845,,ARRA Funds,1512715,,ARRA Funds,233557,,Formula-Based,1234590,,Formula-Based,12501,,Formula-Based,219813,,Formula-Based,47164,,Formula-Based,756858,,Other Discretionary Grants,73762,,Formula-Based,932871,,Formula-Based,2531511,,Other Discretionary Grants,305339,,Other Discretionary Grants
8R04-027,,,,,,,,Rosebud Sioux Tribe Transportation,SD,8,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565494,,ARRA Funds,904285,,ARRA Funds,3214,,ARRA Funds,1398402,,Formula-Based,195667,,Formula-Based,322089,,Formula-Based,171632,,Formula-Based,367086,,Formula-Based,0,,Other Discretionary Grants,452951,,Formula-Based,1381766,,Formula-Based,4984433,,Other Discretionary Grants,216317,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210287,,ARRA Funds,9713740,,ARRA Funds,1319895,,ARRA Funds,1151714,,ARRA Funds,198359,,Formula-Based,6810337,,Formula-Based,12539,,Formula-Based,98689,,Formula-Based,2268229,,Formula-Based,368236,,Other Discretionary Grants,74247,,Formula-Based,1198453,,Formula-Based,2486579,,Other Discretionary Grants,193971,,Other Discretionary Grants
8R04-028,,,,,,,,Jefferson Partners LP dba Jefferson Lines,MN,9,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306388,,ARRA Funds,758592,,ARRA Funds,17566,,ARRA Funds,494262,,Formula-Based,45598,,Formula-Based,49875,,Formula-Based,136149,,Formula-Based,2097242,,Formula-Based,0,,Other Discretionary Grants,797080,,Formula-Based,208756,,Formula-Based,5495088,,Other Discretionary Grants,204603,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712493,,ARRA Funds,8516798,,ARRA Funds,877204,,ARRA Funds,372462,,ARRA Funds,380515,,Formula-Based,5555150,,Formula-Based,24692,,Formula-Based,153450,,Formula-Based,3968178,,Formula-Based,3804861,,Other Discretionary Grants,131876,,Formula-Based,147773,,Formula-Based,2226441,,Other Discretionary Grants,246978,,Other Discretionary Grants
8R04-029,,,,,,,,Lower Brule Sioux Tribe,SD,6,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258975,,ARRA Funds,701365,,ARRA Funds,13387,,ARRA Funds,2305207,,Formula-Based,73714,,Formula-Based,295775,,Formula-Based,679977,,Formula-Based,6357166,,Formula-Based,0,,Other Discretionary Grants,585711,,Formula-Based,2642657,,Formula-Based,1585783,,Other Discretionary Grants,23173,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605249,,ARRA Funds,1551127,,ARRA Funds,670554,,ARRA Funds,337294,,ARRA Funds,583724,,Formula-Based,1619165,,Formula-Based,25876,,Formula-Based,495725,,Formula-Based,697383,,Formula-Based,2500203,,Other Discretionary Grants,102421,,Formula-Based,195580,,Formula-Based,942382,,Other Discretionary Grants,65015,,Other Discretionary Grants
8R05-003,,,,,,,,Senior Activity Center of Campbell County,WY,4,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195784,,ARRA Funds,431857,,ARRA Funds,30497,,ARRA Funds,175979,,Formula-Based,172730,,Formula-Based,147610,,Formula-Based,731662,,Formula-Based,1799260,,Formula-Based,0,,Other Discretionary Grants,122621,,Formula-Based,1175957,,Formula-Based,4809995,,Other Discretionary Grants,23847,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304339,,ARRA Funds,10201285,,ARRA Funds,1071498,,ARRA Funds,1511740,,ARRA Funds,523057,,Formula-Based,1012983,,Formula-Based,10103,,Formula-Based,3177,,Formula-Based,1102338,,Formula-Based,2937648,,Other Discretionary Grants,12554,,Formula-Based,945845,,Formula-Based,1704410,,Other Discretionary Grants,293955,,Other Discretionary Grants
8R05-004,,,,,,,,Goshen County Senior Friendship Center,WY,7,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66130,,ARRA Funds,656997,,ARRA Funds,16633,,ARRA Funds,1779467,,Formula-Based,18637,,Formula-Based,228197,,Formula-Based,754069,,Formula-Based,3733945,,Formula-Based,0,,Other Discretionary Grants,361388,,Formula-Based,290830,,Formula-Based,4085643,,Other Discretionary Grants,229911,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563539,,ARRA Funds,9210776,,ARRA Funds,1299047,,ARRA Funds,291362,,ARRA Funds,196655,,Formula-Based,6680285,,Formula-Based,51,,Formula-Based,477650,,Formula-Based,3266266,,Formula-Based,216814,,Other Discretionary Grants,141289,,Formula-Based,806957,,Formula-Based,2481404,,Other Discretionary Grants,285424,,Other Discretionary Grants
8R05-005,,,,,,,,Eppson Center for Seniors,WY,4,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342440,,ARRA Funds,82829,,ARRA Funds,58309,,ARRA Funds,1567181,,Formula-Based,116096,,Formula-Based,300200,,Formula-Based,590668,,Formula-Based,6639663,,Formula-Based,0,,Other Discretionary Grants,732068,,Formula-Based,578932,,Formula-Based,4925134,,Other Discretionary Grants,267165,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274638,,ARRA Funds,10383957,,ARRA Funds,165739,,ARRA Funds,364429,,ARRA Funds,491842,,Formula-Based,784722,,Formula-Based,4851,,Formula-Based,223100,,Formula-Based,1859946,,Formula-Based,225008,,Other Discretionary Grants,46302,,Formula-Based,138957,,Formula-Based,2246675,,Other Discretionary Grants,106015,,Other Discretionary Grants
8R05-006,,,,,,,,University of Wyoming,WY,9,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491370,,ARRA Funds,602646,,ARRA Funds,50538,,ARRA Funds,1184862,,Formula-Based,127514,,Formula-Based,323185,,Formula-Based,874748,,Formula-Based,3792342,,Formula-Based,0,,Other Discretionary Grants,237001,,Formula-Based,1087626,,Formula-Based,5676600,,Other Discretionary Grants,238546,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581608,,ARRA Funds,7357824,,ARRA Funds,1104145,,ARRA Funds,1185854,,ARRA Funds,685143,,Formula-Based,6965389,,Formula-Based,6290,,Formula-Based,508514,,Formula-Based,3708058,,Formula-Based,287099,,Other Discretionary Grants,31865,,Formula-Based,38501,,Formula-Based,377227,,Other Discretionary Grants,71936,,Other Discretionary Grants
8R05-007,,,,,,,,Riverton Senior Center,WY,2,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256265,,ARRA Funds,245915,,ARRA Funds,57803,,ARRA Funds,59892,,Formula-Based,144992,,Formula-Based,112672,,Formula-Based,424347,,Formula-Based,594954,,Formula-Based,0,,Other Discretionary Grants,761152,,Formula-Based,455769,,Formula-Based,4850670,,Other Discretionary Grants,127329,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236998,,ARRA Funds,3792067,,ARRA Funds,1650815,,ARRA Funds,415131,,ARRA Funds,107467,,Formula-Based,4374877,,Formula-Based,24777,,Formula-Based,268442,,Formula-Based,1047504,,Formula-Based,1299006,,Other Discretionary Grants,24215,,Formula-Based,1171657,,Formula-Based,1189467,,Other Discretionary Grants,75441,,Other Discretionary Grants
8R05-008,,,,,,,,Fremont County Association of Governments,WY,6,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611751,,ARRA Funds,715594,,ARRA Funds,46954,,ARRA Funds,2522771,,Formula-Based,147964,,Formula-Based,67417,,Formula-Based,22880,,Formula-Based,6834915,,Formula-Based,0,,Other Discretionary Grants,105665,,Formula-Based,1768589,,Formula-Based,1927112,,Other Discretionary Grants,109486,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689945,,ARRA Funds,755137,,ARRA Funds,1723501,,ARRA Funds,1097937,,ARRA Funds,222126,,Formula-Based,4541082,,Formula-Based,10958,,Formula-Based,283214,,Formula-Based,3044056,,Formula-Based,820201,,Other Discretionary Grants,27199,,Formula-Based,849251,,Formula-Based,271355,,Other Discretionary Grants,126999,,Other Discretionary Grants
8R05-009,,,,,,,,Sweetwater Transit Authority Resources,WY,7,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726308,,ARRA Funds,118887,,ARRA Funds,24861,,ARRA Funds,377070,,Formula-Based,82420,,Formula-Based,123192,,Formula-Based,235111,,Formula-Based,2225918,,Formula-Based,0,,Other Discretionary Grants,472017,,Formula-Based,2160225,,Formula-Based,5325893,,Other Discretionary Grants,2242,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578613,,ARRA Funds,7676189,,ARRA Funds,548858,,ARRA Funds,1092579,,ARRA Funds,463937,,Formula-Based,6304123,,Formula-Based,13888,,Formula-Based,50217,,Formula-Based,3323297,,Formula-Based,3091594,,Other Discretionary Grants,50392,,Formula-Based,449040,,Formula-Based,787048,,Other Discretionary Grants,84313,,Other Discretionary Grants
8R05-010,,,,,,,,Southern Teton Area Rapid Transit,WY,0,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485412,,ARRA Funds,405873,,ARRA Funds,38717,,ARRA Funds,1621918,,Formula-Based,54760,,Formula-Based,88490,,Formula-Based,351564,,Formula-Based,6785769,,Formula-Based,0,,Other Discretionary Grants,907507,,Formula-Based,1390536,,Formula-Based,309739,,Other Discretionary Grants,102185,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437016,,ARRA Funds,1499890,,ARRA Funds,1695368,,ARRA Funds,1606665,,ARRA Funds,635257,,Formula-Based,3217390,,Formula-Based,16861,,Formula-Based,394782,,Formula-Based,4234859,,Formula-Based,2797091,,Other Discretionary Grants,4078,,Formula-Based,567803,,Formula-Based,852353,,Other Discretionary Grants,229738,,Other Discretionary Grants
